GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
29007950200,2014,9502,"Audrain County, Missouri",4369,9.1,368,19.45,565,47381,97500,17.4,93.25,0.73,2.7,0,0,0,3.32,0,3,1,0.27,0.82,0,0,0
29007950200,2015,9502,"Audrain County, Missouri",4369,9.1,370,19.45,565,47381,97500,17.4,93.25,0.73,2.7,0,0,0,3.32,0,2,1,0.27,0.54,0,0,0
29007950200,2016,9502,"Audrain County, Missouri",4369,9.1,372,19.45,565,47381,97500,17.4,93.25,0.73,2.7,0,0,0,3.32,0,3,2,0.54,0.81,0,0,0
29007950300,2003,9503,"Audrain County, Missouri",3426.01,21.21,170,15.42,418,35963.99,91499.88,18.9,98.34,0.41,0.58,0.2,0.06,0.03,0.38,0,0,0,0,0,0,0,0
29007950300,2006,9503,"Audrain County, Missouri",3426.01,13.51,164,18.7,508,56682.97,105999.93,12.9,96.56,3.36,0,0.09,0,0,0,0,1,0,0,0.61,0,0,0
29007950300,2007,9503,"Audrain County, Missouri",3426.01,13.51,162,18.7,508,56682.97,105999.93,12.9,96.56,3.36,0,0.09,0,0,0,0,0,0,0,0,0,0,0
29007950300,2009,9503,"Audrain County, Missouri",3426.01,13.51,159,18.7,508,56682.97,105999.93,12.9,96.56,3.36,0,0.09,0,0,0,0,2,2,1.26,1.26,0,0,0
29007950300,2011,9503,"Audrain County, Missouri",3771,13.4,160,8.66,750,59563,143900,20,96.82,2.23,0,0,0,0,0.74,0.21,3,0,0,1.87,0,0,0
29007950300,2013,9503,"Audrain County, Missouri",3771,13.4,167,8.66,750,59563,143900,20,96.82,2.23,0,0,0,0,0.74,0.21,1,0,0,0.6,0,0,0
29007950300,2014,9503,"Audrain County, Missouri",3771,13.4,170,8.66,750,59563,143900,20,96.82,2.23,0,0,0,0,0.74,0.21,2,1,0.59,1.18,0,0,0
29007950300,2015,9503,"Audrain County, Missouri",3771,13.4,173,8.66,750,59563,143900,20,96.82,2.23,0,0,0,0,0.74,0.21,1,1,0.58,0.58,0,0,0
29007950300,2016,9503,"Audrain County, Missouri",3771,13.4,176,8.66,750,59563,143900,20,96.82,2.23,0,0,0,0,0.74,0.21,2,0,0,1.14,0,0,0
29007950400,2003,9504,"Audrain County, Missouri",2716,13.26,370,32.16,354,32730,60900,22.8,87.3,10.09,0.92,0.18,0.37,0,0.88,0.26,5,4,1.08,1.35,0,0,0
29007950400,2006,9504,"Audrain County, Missouri",2464,13.34,375,34.09,526,37589,74500,19.1,83.73,10.39,0.85,0,5.03,0,0,0,6,6,1.6,1.6,0,0,0
29007950400,2007,9504,"Audrain County, Missouri",2464,13.34,377,34.09,526,37589,74500,19.1,83.73,10.39,0.85,0,5.03,0,0,0,8,5,1.33,2.12,0,0,0
29007950400,2009,9504,"Audrain County, Missouri",2464,13.34,380,34.09,526,37589,74500,19.1,83.73,10.39,0.85,0,5.03,0,0,0,2,0,0,0.53,0,0,0
29007950400,2011,9504,"Audrain County, Missouri",2896,24.33,384,34.8,514,32372,75300,24.9,86.15,4.45,3.59,0.21,0,0,5.59,0,13,9,2.34,3.38,0,0,0
29007950400,2013,9504,"Audrain County, Missouri",2896,24.33,389,34.8,514,32372,75300,24.9,86.15,4.45,3.59,0.21,0,0,5.59,0,8,7,1.8,2.06,0,0,0
29007950400,2014,9504,"Audrain County, Missouri",2896,24.33,391,34.8,514,32372,75300,24.9,86.15,4.45,3.59,0.21,0,0,5.59,0,6,4,1.02,1.54,0,0,0
29007950400,2015,9504,"Audrain County, Missouri",2896,24.33,393,34.8,514,32372,75300,24.9,86.15,4.45,3.59,0.21,0,0,5.59,0,7,5,1.27,1.78,0,0,0
29007950400,2016,9504,"Audrain County, Missouri",2896,24.33,395,34.8,514,32372,75300,24.9,86.15,4.45,3.59,0.21,0,0,5.59,0,7,4,1.01,1.77,0,0,0
29007950500,2003,9505,"Audrain County, Missouri",3676,14.71,442,28,418,31332,71200,21,94.29,3.59,0.54,0.35,0.54,0,0.63,0.05,9,8,1.81,2.04,0,0,0
29007950500,2006,9505,"Audrain County, Missouri",2916,16.02,459,36.1,571,37273,94300,38.6,96.02,1.17,2.81,0,0,0,0,0,6,5,1.09,1.31,0,0,0
29007950500,2007,9505,"Audrain County, Missouri",2916,16.02,464,36.1,571,37273,94300,38.6,96.02,1.17,2.81,0,0,0,0,0,9,9,1.94,1.94,0,0,0
29007950500,2009,9505,"Audrain County, Missouri",2916,16.02,475,36.1,571,37273,94300,38.6,96.02,1.17,2.81,0,0,0,0,0,4,3,0.63,0.84,0,0,0
29007950500,2011,9505,"Audrain County, Missouri",3437,5.75,483,41.03,637,42891,88000,26.3,83.21,7.74,6.26,0,0.23,0,2.56,0,5,3,0.62,1.04,0,0,0
29007950500,2013,9505,"Audrain County, Missouri",3437,5.75,487,41.03,637,42891,88000,26.3,83.21,7.74,6.26,0,0.23,0,2.56,0,14,9,1.85,2.87,0,0,0
29007950500,2014,9505,"Audrain County, Missouri",3437,5.75,489,41.03,637,42891,88000,26.3,83.21,7.74,6.26,0,0.23,0,2.56,0,5,1,0.2,1.02,0,0,0
29007950500,2015,9505,"Audrain County, Missouri",3437,5.75,491,41.03,637,42891,88000,26.3,83.21,7.74,6.26,0,0.23,0,2.56,0,12,6,1.22,2.44,0,0,0
29007950500,2016,9505,"Audrain County, Missouri",3437,5.75,493,41.03,637,42891,88000,26.3,83.21,7.74,6.26,0,0.23,0,2.56,0,16,6,1.22,3.25,0,0,0
29007950600,2003,9506,"Audrain County, Missouri",2859,9.72,384,31.13,373,32628,75600,23.4,91.57,5.88,0.84,0.28,0.66,0,0.77,0,7,7,1.82,1.82,0,0,0
29007950600,2006,9506,"Audrain County, Missouri",2871,12.79,400,26.52,616,41694,86400,22.3,84.54,12.54,2.4,0,0,0,0.52,0,10,6,1.5,2.5,0,0,0
29007950600,2007,9506,"Audrain County, Missouri",2871,12.79,405,26.52,616,41694,86400,22.3,84.54,12.54,2.4,0,0,0,0.52,0,8,7,1.73,1.97,0,0,0
29007950600,2009,9506,"Audrain County, Missouri",2871,12.79,416,26.52,616,41694,86400,22.3,84.54,12.54,2.4,0,0,0,0.52,0,5,1,0.24,1.2,0,0,0
29007950600,2011,9506,"Audrain County, Missouri",2990,5.72,422,31.83,636,41281,128000,35.1,84.62,12.94,0.43,0,0,0,2.01,0,4,2,0.47,0.95,0,0,0
29007950600,2013,9506,"Audrain County, Missouri",2990,5.72,425,31.83,636,41281,128000,35.1,84.62,12.94,0.43,0,0,0,2.01,0,9,6,1.41,2.12,0,0,0
29007950600,2014,9506,"Audrain County, Missouri",2990,5.72,426,31.83,636,41281,128000,35.1,84.62,12.94,0.43,0,0,0,2.01,0,5,1,0.23,1.17,0,0,0
29007950600,2015,9506,"Audrain County, Missouri",2990,5.72,427,31.83,636,41281,128000,35.1,84.62,12.94,0.43,0,0,0,2.01,0,7,2,0.47,1.64,0,0,0
29007950600,2016,9506,"Audrain County, Missouri",2990,5.72,428,31.83,636,41281,128000,35.1,84.62,12.94,0.43,0,0,0,2.01,0,6,4,0.93,1.4,0,0,0
29007950700,2003,9507,"Audrain County, Missouri",3530,16.68,554,34.71,393,28345,56700,22.7,83.71,13.46,1.08,0.2,0.45,0,0.88,0.23,15,11,1.99,2.71,0,0,0
29007950700,2006,9507,"Audrain County, Missouri",3861,21.24,577,31.47,449,28227,71900,28.6,82.62,13.31,1.58,0,0,0,2.15,0.34,18,11,1.91,3.12,0,0,0
29007950700,2007,9507,"Audrain County, Missouri",3861,21.24,585,31.47,449,28227,71900,28.6,82.62,13.31,1.58,0,0,0,2.15,0.34,10,7,1.2,1.71,0,0,0
29007950700,2009,9507,"Audrain County, Missouri",3861,21.24,600,31.47,449,28227,71900,28.6,82.62,13.31,1.58,0,0,0,2.15,0.34,7,5,0.83,1.17,0,0,0
29007950700,2011,9507,"Audrain County, Missouri",3891,14.9,616,42.4,655,38955,67200,32.1,86.82,5.4,4.93,0,0.23,0,2.62,0,7,4,0.65,1.14,0,0,0
29007950700,2013,9507,"Audrain County, Missouri",3891,14.9,633,42.4,655,38955,67200,32.1,86.82,5.4,4.93,0,0.23,0,2.62,0,19,9,1.42,3,0,0,0
29007950700,2014,9507,"Audrain County, Missouri",3891,14.9,641,42.4,655,38955,67200,32.1,86.82,5.4,4.93,0,0.23,0,2.62,0,9,7,1.09,1.4,0,0,0
29007950700,2015,9507,"Audrain County, Missouri",3891,14.9,649,42.4,655,38955,67200,32.1,86.82,5.4,4.93,0,0.23,0,2.62,0,7,6,0.92,1.08,0,0,0
29007950700,2016,9507,"Audrain County, Missouri",3891,14.9,657,42.4,655,38955,67200,32.1,86.82,5.4,4.93,0,0.23,0,2.62,0,14,3,0.46,2.13,0,0,0
29009960100,2006,9601,"Barry County, Missouri",6123,7.66,388,14.61,505,40608,122500,35.3,96.8,0,1.71,0,0.49,0,1,0,7,3,0.77,1.81,0,0,0
29009960100,2008,9601,"Barry County, Missouri",6123,7.66,405,14.61,505,40608,122500,35.3,96.8,0,1.71,0,0.49,0,1,0,3,1,0.25,0.74,0,0,0
29009960100,2011,9601,"Barry County, Missouri",5931,10.52,431,21.65,546,39969,148200,18.1,98.43,0,0,0,0,0,1.57,0,6,1,0.23,1.39,0,0,0
29009960200,2006,9602,"Barry County, Missouri",7428,15.62,603,21.94,494,35768,85200,20.9,85.8,0,7.85,1.56,2.54,0,2.25,0,10,6,0.99,1.66,0,0,0
29009960200,2008,9602,"Barry County, Missouri",7428,15.62,606,21.94,494,35768,85200,20.9,85.8,0,7.85,1.56,2.54,0,2.25,0,2,2,0.33,0.33,0,0,0
29009960200,2011,9602,"Barry County, Missouri",6833,12.54,616,19.36,537,41261,132500,26.9,78.12,0.23,12.95,1.43,4.16,0.35,2.75,0,11,10,1.62,1.79,0,0,0
29009960300,2006,9603,"Barry County, Missouri",6714,21.08,1013,37.24,508,37191,100400,27.8,82.26,0,15.4,0,0,0,2.34,0,30,22,2.17,2.96,0,0,0
29009960300,2008,9603,"Barry County, Missouri",6714,21.08,1048,37.24,508,37191,100400,27.8,82.26,0,15.4,0,0,0,2.34,0,46,31,2.96,4.39,0,0,0
29009960300,2011,9603,"Barry County, Missouri",6050,20.93,1086,37.32,628,42699,112300,24.5,75.92,0.03,21.32,0.23,0.69,0,1.8,0,33,12,1.11,3.04,0,0,0
29009960401,2006,9604.01,"Barry County, Missouri",3845.46,18.35,354,29.17,523,32268,83100,32.3,89.63,0.04,7.34,0.34,1.1,0,1.37,0.17,4,3,0.85,1.13,0,0,0
29009960401,2008,9604.01,"Barry County, Missouri",3845.46,18.35,365,29.17,523,32268,83100,32.3,89.63,0.04,7.34,0.34,1.1,0,1.37,0.17,7,5,1.37,1.92,0,0,0
29009960401,2011,9604.01,"Barry County, Missouri",4226,14.65,378,25.47,552,34183,81200,26.1,94.23,0.05,1.8,0.19,0,0,3.74,0,6,5,1.32,1.59,0,0,0
29009960402,2006,9604.02,"Barry County, Missouri",3156.54,18.35,333,29.17,523,32268,83100,32.3,89.63,0.04,7.34,0.34,1.1,0,1.37,0.17,10,7,2.1,3.01,0,0,0
29009960402,2008,9604.02,"Barry County, Missouri",3156.54,18.35,337,29.17,523,32268,83100,32.3,89.63,0.04,7.34,0.34,1.1,0,1.37,0.17,3,3,0.89,0.89,0,0,0
29009960402,2011,9604.02,"Barry County, Missouri",3289,17.67,344,21.93,578,36081,83200,26.3,83.92,0,8.97,0.43,4.04,0,2.65,0,6,5,1.45,1.74,0,0,0
29009960500,2006,9605,"Barry County, Missouri",5605,9.18,660,34.6,500,34352,94700,31.6,89.69,0.41,7.17,0.73,0,0,2,0,11,7,1.06,1.67,0,0,0
29009960500,2008,9605,"Barry County, Missouri",5605,9.18,669,34.6,500,34352,94700,31.6,89.69,0.41,7.17,0.73,0,0,2,0,17,11,1.64,2.54,0,0,0
29009960500,2011,9605,"Barry County, Missouri",6316,12.39,684,31.15,580,38932,110400,28.9,90.07,0.63,7.17,0.11,1.09,0,0.92,0,12,7,1.02,1.75,0,0,0
29009960600,2006,9606,"Barry County, Missouri",3033,10.19,142,9.12,535,40861,136600,22.1,86.35,0,10.62,0.79,0,0,2.24,0,2,1,0.7,1.41,0,0,0
29009960600,2008,9606,"Barry County, Missouri",3033,10.19,139,9.12,535,40861,136600,22.1,86.35,0,10.62,0.79,0,0,2.24,0,2,2,1.44,1.44,0,0,0
29009960600,2011,9606,"Barry County, Missouri",3081,12.98,139,11.3,610,34810,152700,40,96.07,0,1.04,0.45,0,0,2.43,0,3,2,1.44,2.16,0,0,0
29011960100,2002,9601,"Barton County, Missouri",3233,14.17,288,23.76,378,27063,47300,22,96.01,0.65,1.02,0.96,0.22,0.06,1.08,0,5,2,0.69,1.73,0,0,0
29011960100,2003,9601,"Barton County, Missouri",3233,14.17,287,23.76,378,27063,47300,22,96.01,0.65,1.02,0.96,0.22,0.06,1.08,0,1,1,0.35,0.35,0,0,0
29011960100,2004,9601,"Barton County, Missouri",3233,14.17,285,23.76,378,27063,47300,22,96.01,0.65,1.02,0.96,0.22,0.06,1.08,0,7,3,1.05,2.46,0,0,0
29011960100,2005,9601,"Barton County, Missouri",3278,10.89,283,26.92,490,40040,82900,17.2,96.71,0,0.79,2.5,0,0,0,0,4,3,1.06,1.41,0,0,0
29011960100,2006,9601,"Barton County, Missouri",3278,10.89,281,26.92,490,40040,82900,17.2,96.71,0,0.79,2.5,0,0,0,0,5,5,1.78,1.78,0,0,0
29011960100,2007,9601,"Barton County, Missouri",3278,10.89,279,26.92,490,40040,82900,17.2,96.71,0,0.79,2.5,0,0,0,0,2,2,0.72,0.72,0,0,0
29011960100,2009,9601,"Barton County, Missouri",3278,10.89,276,26.92,490,40040,82900,17.2,96.71,0,0.79,2.5,0,0,0,0,8,3,1.09,2.9,0,0,0
29011960100,2011,9601,"Barton County, Missouri",2739,16.74,273,21.21,507,37424,99100,28.2,89.7,0.55,6.83,1.13,0,0.11,1.68,0,2,0,0,0.73,0,0,0
29011960100,2012,9601,"Barton County, Missouri",2739,16.74,272,21.21,507,37424,99100,28.2,89.7,0.55,6.83,1.13,0,0.11,1.68,0,1,1,0.37,0.37,0,0,0
29011960100,2013,9601,"Barton County, Missouri",2739,16.74,271,21.21,507,37424,99100,28.2,89.7,0.55,6.83,1.13,0,0.11,1.68,0,1,1,0.37,0.37,0,0,0
29011960100,2014,9601,"Barton County, Missouri",2739,16.74,269,21.21,507,37424,99100,28.2,89.7,0.55,6.83,1.13,0,0.11,1.68,0,2,2,0.74,0.74,0,0,0
29011960100,2015,9601,"Barton County, Missouri",2739,16.74,268,21.21,507,37424,99100,28.2,89.7,0.55,6.83,1.13,0,0.11,1.68,0,3,1,0.37,1.12,0,0,0
29011960100,2016,9601,"Barton County, Missouri",2739,16.74,267,21.21,507,37424,99100,28.2,89.7,0.55,6.83,1.13,0,0.11,1.68,0,3,0,0,1.12,0,0,0
29011960200,2002,9602,"Barton County, Missouri",4012,13.26,318,20.38,328,29536,43500,18.5,96.91,0.15,0.47,1,0.27,0,1.2,0,1,1,0.31,0.31,0,0,0
29011960200,2003,9602,"Barton County, Missouri",4012,13.26,322,20.38,328,29536,43500,18.5,96.91,0.15,0.47,1,0.27,0,1.2,0,2,2,0.62,0.62,0,0,0
29011960200,2004,9602,"Barton County, Missouri",4012,13.26,327,20.38,328,29536,43500,18.5,96.91,0.15,0.47,1,0.27,0,1.2,0,1,1,0.31,0.31,0,0,0
29011960200,2005,9602,"Barton County, Missouri",4170,9.77,331,19,508,41229,77800,22,90.96,0.72,2.49,2.4,0,0,3.43,0,4,4,1.21,1.21,0,0,0
29011960200,2006,9602,"Barton County, Missouri",4170,9.77,335,19,508,41229,77800,22,90.96,0.72,2.49,2.4,0,0,3.43,0,2,1,0.3,0.6,0,0,0
29011960200,2007,9602,"Barton County, Missouri",4170,9.77,340,19,508,41229,77800,22,90.96,0.72,2.49,2.4,0,0,3.43,0,5,1,0.29,1.47,0,0,0
29011960200,2009,9602,"Barton County, Missouri",4170,9.77,349,19,508,41229,77800,22,90.96,0.72,2.49,2.4,0,0,3.43,0,1,0,0,0.29,0,0,0
29011960200,2011,9602,"Barton County, Missouri",3754,16.38,353,23.94,501,36232,84400,24.2,94.49,0,0.37,2.77,0,0,2.37,0,1,1,0.28,0.28,0,0,0
29011960200,2012,9602,"Barton County, Missouri",3754,16.38,353,23.94,501,36232,84400,24.2,94.49,0,0.37,2.77,0,0,2.37,0,3,2,0.57,0.85,0,0,0
29011960200,2013,9602,"Barton County, Missouri",3754,16.38,354,23.94,501,36232,84400,24.2,94.49,0,0.37,2.77,0,0,2.37,0,2,2,0.57,0.57,0,0,0
29011960200,2014,9602,"Barton County, Missouri",3754,16.38,354,23.94,501,36232,84400,24.2,94.49,0,0.37,2.77,0,0,2.37,0,3,3,0.85,0.85,0,0,0
29011960200,2015,9602,"Barton County, Missouri",3754,16.38,354,23.94,501,36232,84400,24.2,94.49,0,0.37,2.77,0,0,2.37,0,1,1,0.28,0.28,0,0,0
29011960200,2016,9602,"Barton County, Missouri",3754,16.38,354,23.94,501,36232,84400,24.2,94.49,0,0.37,2.77,0,0,2.37,0,2,0,0,0.56,0,0,0
29011960300,2002,9603,"Barton County, Missouri",5296,12.15,710,32.33,356,30261,63700,21.2,96.03,0.17,1.27,0.49,0.23,0.19,1.59,0.04,11,7,0.99,1.55,0,0,0
29011960300,2003,9603,"Barton County, Missouri",5296,12.15,718,32.33,356,30261,63700,21.2,96.03,0.17,1.27,0.49,0.23,0.19,1.59,0.04,9,6,0.84,1.25,0,0,0
29011960300,2004,9603,"Barton County, Missouri",5296,12.15,725,32.33,356,30261,63700,21.2,96.03,0.17,1.27,0.49,0.23,0.19,1.59,0.04,9,8,1.1,1.24,0,0,0
29011960300,2005,9603,"Barton County, Missouri",5247,10.9,733,29.42,569,42917,88000,27,98.15,0,0.93,0,0,0,0.91,0,13,10,1.37,1.77,0,0,0
29011960300,2006,9603,"Barton County, Missouri",5247,10.9,740,29.42,569,42917,88000,27,98.15,0,0.93,0,0,0,0.91,0,22,16,2.16,2.97,0,0,0
29011960300,2007,9603,"Barton County, Missouri",5247,10.9,748,29.42,569,42917,88000,27,98.15,0,0.93,0,0,0,0.91,0,18,13,1.74,2.41,0,0,0
29011960300,2009,9603,"Barton County, Missouri",5247,10.9,763,29.42,569,42917,88000,27,98.15,0,0.93,0,0,0,0.91,0,7,6,0.79,0.92,0,0,0
29011960300,2011,9603,"Barton County, Missouri",5673,21.55,773,31.46,567,38846,95700,31.3,94.15,0.32,1.55,0.23,2.47,0,1.29,0,16,8,1.04,2.07,0,0,0
29011960300,2012,9603,"Barton County, Missouri",5673,21.55,775,31.46,567,38846,95700,31.3,94.15,0.32,1.55,0.23,2.47,0,1.29,0,19,11,1.42,2.45,0,0,0
29011960300,2013,9603,"Barton County, Missouri",5673,21.55,778,31.46,567,38846,95700,31.3,94.15,0.32,1.55,0.23,2.47,0,1.29,0,15,11,1.41,1.93,0,0,0
29011960300,2014,9603,"Barton County, Missouri",5673,21.55,780,31.46,567,38846,95700,31.3,94.15,0.32,1.55,0.23,2.47,0,1.29,0,6,4,0.51,0.77,0,0,0
29011960300,2015,9603,"Barton County, Missouri",5673,21.55,783,31.46,567,38846,95700,31.3,94.15,0.32,1.55,0.23,2.47,0,1.29,0,11,5,0.64,1.41,0,0,0
29011960300,2016,9603,"Barton County, Missouri",5673,21.55,785,31.46,567,38846,95700,31.3,94.15,0.32,1.55,0.23,2.47,0,1.29,0,19,10,1.27,2.42,0,0,0
29013070100,2004,701,"Bates County, Missouri",4819.09,9.99,394,20.8,418,35696,66700,19.7,97.84,0.1,0.95,0.39,0.04,0.02,0.64,0,8,3,0.76,2.03,0,0,0
29013070100,2005,701,"Bates County, Missouri",4940.01,13.04,398,20,620,42623,116300,29.7,95.1,0.91,1.82,0.18,0,0,1.98,0,9,7,1.76,2.26,0,0,0
29013070100,2006,701,"Bates County, Missouri",4940.01,13.04,401,20,620,42623,116300,29.7,95.1,0.91,1.82,0.18,0,0,1.98,0,8,6,1.5,2,0,0,0
29013070100,2007,701,"Bates County, Missouri",4940.01,13.04,404,20,620,42623,116300,29.7,95.1,0.91,1.82,0.18,0,0,1.98,0,8,7,1.73,1.98,0,0,0
29013070100,2008,701,"Bates County, Missouri",4940.01,13.04,407,20,620,42623,116300,29.7,95.1,0.91,1.82,0.18,0,0,1.98,0,8,3,0.74,1.96,0,0,0
29013070100,2009,701,"Bates County, Missouri",4940.01,13.04,411,20,620,42623,116300,29.7,95.1,0.91,1.82,0.18,0,0,1.98,0,6,1,0.24,1.46,0,0,0
29013070100,2012,701,"Bates County, Missouri",5212,7.91,417,24.14,634,51027,120200,23.2,95.11,0.25,1.9,0.19,0.12,0,2.44,0,14,6,1.44,3.36,0,0,0
29013070100,2013,701,"Bates County, Missouri",5212,7.91,418,24.14,634,51027,120200,23.2,95.11,0.25,1.9,0.19,0.12,0,2.44,0,2,1,0.24,0.48,0,0,0
29013070100,2014,701,"Bates County, Missouri",5212,7.91,419,24.14,634,51027,120200,23.2,95.11,0.25,1.9,0.19,0.12,0,2.44,0,11,8,1.91,2.62,0,0,0
29013070100,2015,701,"Bates County, Missouri",5212,7.91,421,24.14,634,51027,120200,23.2,95.11,0.25,1.9,0.19,0.12,0,2.44,0,7,4,0.95,1.66,0,0,0
29013070100,2016,701,"Bates County, Missouri",5212,7.91,422,24.14,634,51027,120200,23.2,95.11,0.25,1.9,0.19,0.12,0,2.44,0,10,8,1.9,2.37,0,0,0
29013070200,2004,702,"Bates County, Missouri",4293,13.94,299,17.55,411,33564,54400,19.5,96.46,0.07,1.61,0.75,0.07,0,1.02,0.02,4,1,0.33,1.34,0,0,0
29013070200,2005,702,"Bates County, Missouri",4357,10.09,303,16.18,636,45476,118300,28,96.97,0.37,1.35,0.3,0,0,1.01,0,3,2,0.66,0.99,0,0,0
29013070200,2006,702,"Bates County, Missouri",4357,10.09,307,16.18,636,45476,118300,28,96.97,0.37,1.35,0.3,0,0,1.01,0,2,2,0.65,0.65,0,0,0
29013070200,2007,702,"Bates County, Missouri",4357,10.09,312,16.18,636,45476,118300,28,96.97,0.37,1.35,0.3,0,0,1.01,0,4,3,0.96,1.28,0,0,0
29013070200,2008,702,"Bates County, Missouri",4357,10.09,316,16.18,636,45476,118300,28,96.97,0.37,1.35,0.3,0,0,1.01,0,7,1,0.32,2.21,0,0,0
29013070200,2009,702,"Bates County, Missouri",4357,10.09,321,16.18,636,45476,118300,28,96.97,0.37,1.35,0.3,0,0,1.01,0,2,2,0.62,0.62,0,0,0
29013070200,2012,702,"Bates County, Missouri",4046,8.95,329,19.07,645,46382,113400,33,93.5,0,3.83,1.16,0.05,0,1.46,0,3,2,0.61,0.91,0,0,0
29013070200,2013,702,"Bates County, Missouri",4046,8.95,331,19.07,645,46382,113400,33,93.5,0,3.83,1.16,0.05,0,1.46,0,3,0,0,0.91,0,0,0
29013070200,2014,702,"Bates County, Missouri",4046,8.95,333,19.07,645,46382,113400,33,93.5,0,3.83,1.16,0.05,0,1.46,0,3,3,0.9,0.9,0,0,0
29013070200,2015,702,"Bates County, Missouri",4046,8.95,335,19.07,645,46382,113400,33,93.5,0,3.83,1.16,0.05,0,1.46,0,5,3,0.9,1.49,0,0,0
29013070200,2016,702,"Bates County, Missouri",4046,8.95,337,19.07,645,46382,113400,33,93.5,0,3.83,1.16,0.05,0,1.46,0,4,4,1.19,1.19,0,0,0
29013070300,2004,703,"Bates County, Missouri",4564.91,18.1,701,35.89,428.99,26167.08,59604.53,27.79,95.46,1.88,0.96,0.37,0.33,0.02,0.88,0.09,21,10,1.43,3,0,0,0
29013070300,2005,703,"Bates County, Missouri",4662.99,20.94,708,37.48,607.01,27910.39,83820.74,33,93.86,0.69,2.75,0,0.54,0,2.17,0,34,25,3.53,4.8,0,0,0
29013070300,2006,703,"Bates County, Missouri",4662.99,20.94,715,37.48,607.01,27910.39,83820.74,33,93.86,0.69,2.75,0,0.54,0,2.17,0,32,24,3.35,4.47,0,0,0
29013070300,2007,703,"Bates County, Missouri",4662.99,20.94,723,37.48,607.01,27910.39,83820.74,33,93.86,0.69,2.75,0,0.54,0,2.17,0,25,12,1.66,3.46,0,0,0
29013070300,2008,703,"Bates County, Missouri",4662.99,20.94,730,37.48,607.01,27910.39,83820.74,33,93.86,0.69,2.75,0,0.54,0,2.17,0,28,17,2.33,3.83,0,0,0
29013070300,2009,703,"Bates County, Missouri",4662.99,20.94,738,37.48,607.01,27910.39,83820.74,33,93.86,0.69,2.75,0,0.54,0,2.17,0,17,9,1.22,2.3,0,0,0
29013070300,2012,703,"Bates County, Missouri",4561,22.8,750,43,578,28342,82700,31.7,94.63,1.58,2.04,0.7,0,0,1.05,0,28,23,3.07,3.73,0,0,0
29013070300,2013,703,"Bates County, Missouri",4561,22.8,753,43,578,28342,82700,31.7,94.63,1.58,2.04,0.7,0,0,1.05,0,23,8,1.06,3.05,0,0,0
29013070300,2014,703,"Bates County, Missouri",4561,22.8,756,43,578,28342,82700,31.7,94.63,1.58,2.04,0.7,0,0,1.05,0,23,16,2.12,3.04,0,0,0
29013070300,2015,703,"Bates County, Missouri",4561,22.8,758,43,578,28342,82700,31.7,94.63,1.58,2.04,0.7,0,0,1.05,0,24,15,1.98,3.16,0,0,0
29013070300,2016,703,"Bates County, Missouri",4561,22.8,761,43,578,28342,82700,31.7,94.63,1.58,2.04,0.7,0,0,1.05,0,28,14,1.84,3.68,0,0,0
29013070400,2004,704,"Bates County, Missouri",2976,17.45,278,23.82,348,26528,38100,22.7,97.45,0.24,0.67,0.71,0.07,0,0.87,0,6,5,1.8,2.16,0,0,0
29013070400,2005,704,"Bates County, Missouri",2946,12.69,276,25.33,538,40650,75900,28,96.71,1.05,0.27,0.14,0,0,1.83,0,5,4,1.45,1.81,0,0,0
29013070400,2006,704,"Bates County, Missouri",2946,12.69,274,25.33,538,40650,75900,28,96.71,1.05,0.27,0.14,0,0,1.83,0,6,4,1.46,2.19,0,0,0
29013070400,2007,704,"Bates County, Missouri",2946,12.69,271,25.33,538,40650,75900,28,96.71,1.05,0.27,0.14,0,0,1.83,0,7,3,1.11,2.58,0,0,0
29013070400,2008,704,"Bates County, Missouri",2946,12.69,269,25.33,538,40650,75900,28,96.71,1.05,0.27,0.14,0,0,1.83,0,2,0,0,0.74,0,0,0
29013070400,2009,704,"Bates County, Missouri",2946,12.69,266,25.33,538,40650,75900,28,96.71,1.05,0.27,0.14,0,0,1.83,0,6,6,2.25,2.25,0,0,0
29013070400,2012,704,"Bates County, Missouri",2824,13.59,269,20.6,443,36641,76600,26.7,96.74,0,0.07,0.53,0,0.67,1.98,0,7,4,1.49,2.61,0,0,0
29013070400,2013,704,"Bates County, Missouri",2824,13.59,271,20.6,443,36641,76600,26.7,96.74,0,0.07,0.53,0,0.67,1.98,0,2,1,0.37,0.74,0,0,0
29013070400,2014,704,"Bates County, Missouri",2824,13.59,273,20.6,443,36641,76600,26.7,96.74,0,0.07,0.53,0,0.67,1.98,0,8,6,2.2,2.93,0,0,0
29013070400,2015,704,"Bates County, Missouri",2824,13.59,276,20.6,443,36641,76600,26.7,96.74,0,0.07,0.53,0,0.67,1.98,0,5,0,0,1.81,0,0,0
29013070400,2016,704,"Bates County, Missouri",2824,13.59,278,20.6,443,36641,76600,26.7,96.74,0,0.07,0.53,0,0.67,1.98,0,7,3,1.08,2.52,0,0,0
